2025-07-30 11:53:39,435 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 09:25:00,252 | MainWindow | DEBUG | data RX: IR STATUS

2025-08-09 09:25:00,256 | main.views.pnl_ctrl | DEBUG | cmd blok: ['IR STATUS']
2025-08-09 09:25:00,257 | main.views.pnl_ctrl | WARNING | Format invalid cmd: IR STATUS
2025-08-09 09:25:00,709 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L01:ON\r\n'
2025-08-09 09:25:00,710 | MainWindow | DEBUG | data RX: L01:ON

2025-08-09 09:25:00,712 | main.views.pnl_ctrl | DEBUG | cmd blok: ['L01:ON']
2025-08-09 09:25:01,434 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L02:On\r\n'
2025-08-09 09:25:01,436 | MainWindow | DEBUG | data RX: L02:On

2025-08-09 09:25:01,439 | main.views.pnl_ctrl | DEBUG | cmd blok: ['L02:On']
2025-08-09 09:25:02,249 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L02:On\r\n'
2025-08-09 09:25:02,249 | MainWindow | DEBUG | data RX: L02:On

2025-08-09 09:25:02,253 | main.views.pnl_ctrl | DEBUG | cmd blok: ['L02:On']
2025-08-09 09:25:06,282 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'P01:1\r\n'
2025-08-09 09:25:06,283 | MainWindow | DEBUG | data RX: P01:1

2025-08-09 09:25:06,288 | main.views.pnl_ctrl | DEBUG | cmd blok: ['P01:1']
2025-08-09 09:25:06,783 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L01:ON\r\n'
2025-08-09 09:25:06,784 | MainWindow | DEBUG | data RX: L01:ON

2025-08-09 09:25:06,788 | main.views.pnl_ctrl | DEBUG | cmd blok: ['L01:ON']
2025-08-09 09:25:07,179 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L01:ON\r\n'
2025-08-09 09:25:07,180 | MainWindow | DEBUG | data RX: L01:ON

2025-08-09 09:25:07,183 | main.views.pnl_ctrl | DEBUG | cmd blok: ['L01:ON']
2025-08-09 09:25:07,544 | main.views.pnl_ctrl | DEBUG | RX (crudo): '\r\n'
2025-08-09 09:25:07,545 | MainWindow | DEBUG | data RX: 

2025-08-09 09:25:10,597 | main.views.pnl_ctrl | INFO | Programa detenido a las 09:25:10
2025-08-09 09:25:13,161 | main.views.pnl_ctrl | INFO | desconectar
2025-08-09 09:25:13,169 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-08-09 09:25:16,750 | main.views.pnl_ctrl | INFO | conectar
2025-08-09 09:25:16,757 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-08-09 09:25:18,193 | main.views.pnl_ctrl | INFO | Programa iniciado a las 09:25:18
2025-08-09 09:25:18,194 | main.views.pnl_ctrl | DEBUG | TX: LED-STATUS -> 500
2025-08-09 09:25:29,982 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L01:ON\r\n'
2025-08-09 09:25:29,983 | MainWindow | DEBUG | data RX: L01:ON

2025-08-09 09:25:29,986 | main.views.pnl_ctrl | DEBUG | cmd blok: ['L01:ON']
2025-08-09 09:25:30,719 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L02:On\r\n'
2025-08-09 09:25:30,722 | MainWindow | DEBUG | data RX: L02:On

2025-08-09 09:25:30,730 | main.views.pnl_ctrl | DEBUG | cmd blok: ['L02:On']
2025-08-09 09:25:31,485 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L02:On\r\n'
2025-08-09 09:25:31,487 | MainWindow | DEBUG | data RX: L02:On

2025-08-09 09:25:31,492 | main.views.pnl_ctrl | DEBUG | cmd blok: ['L02:On']
2025-08-09 09:25:32,091 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'L01:ON\r\n'
2025-08-09 09:25:32,092 | MainWindow | DEBUG | data RX: L01:ON

2025-08-09 09:25:32,098 | main.views.pnl_ctrl | DEBUG | cmd blok: ['L01:ON']
2025-08-09 09:25:32,342 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'IR STATUS\r\n'
2025-08-09 09:25:32,343 | MainWindow | DEBUG | data RX: IR STATUS

2025-08-09 09:25:32,349 | main.views.pnl_ctrl | DEBUG | cmd blok: ['IR STATUS']
2025-08-09 09:25:32,350 | main.views.pnl_ctrl | WARNING | Format invalid cmd: IR STATUS
2025-08-09 09:25:33,809 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'LED1:OFF\r\n'
2025-08-09 09:25:33,810 | MainWindow | DEBUG | data RX: LED1:OFF

2025-08-09 09:25:33,816 | main.views.pnl_ctrl | DEBUG | cmd blok: ['LED1:OFF']
2025-08-09 09:25:34,051 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'LED1:OFF\r\n'
2025-08-09 09:25:34,052 | MainWindow | DEBUG | data RX: LED1:OFF

2025-08-09 09:25:34,057 | main.views.pnl_ctrl | DEBUG | cmd blok: ['LED1:OFF']
2025-08-09 09:25:34,277 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'LED1:OFF\r\n'
2025-08-09 09:25:34,278 | MainWindow | DEBUG | data RX: LED1:OFF

2025-08-09 09:25:34,285 | main.views.pnl_ctrl | DEBUG | cmd blok: ['LED1:OFF']
2025-08-09 09:25:34,517 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'LED2:ON\r\n'
2025-08-09 09:25:34,518 | MainWindow | DEBUG | data RX: LED2:ON

2025-08-09 09:25:34,524 | main.views.pnl_ctrl | DEBUG | cmd blok: ['LED2:ON']
2025-08-09 09:25:34,777 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'LED2:ON\r\n'
2025-08-09 09:25:34,778 | MainWindow | DEBUG | data RX: LED2:ON

2025-08-09 09:25:34,781 | main.views.pnl_ctrl | DEBUG | cmd blok: ['LED2:ON']
2025-08-09 09:25:35,035 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'LED2:ON\r\n'
2025-08-09 09:25:35,036 | MainWindow | DEBUG | data RX: LED2:ON

2025-08-09 09:25:35,041 | main.views.pnl_ctrl | DEBUG | cmd blok: ['LED2:ON']
2025-08-09 09:25:35,341 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'XL01:ON\r\n'
2025-08-09 09:25:35,342 | MainWindow | DEBUG | data RX: XL01:ON

2025-08-09 09:25:35,346 | main.views.pnl_ctrl | DEBUG | cmd blok: ['XL01:ON']
2025-08-09 09:25:35,630 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'XL01:ON\r\n'
2025-08-09 09:25:35,631 | MainWindow | DEBUG | data RX: XL01:ON

2025-08-09 09:25:35,639 | main.views.pnl_ctrl | DEBUG | cmd blok: ['XL01:ON']
2025-08-09 09:25:35,910 | main.views.pnl_ctrl | DEBUG | RX (crudo): '\r\n'
2025-08-09 09:25:35,911 | MainWindow | DEBUG | data RX: 

2025-08-09 09:25:36,167 | main.views.pnl_ctrl | DEBUG | RX (crudo): '\r\n'
2025-08-09 09:25:36,167 | MainWindow | DEBUG | data RX: 

2025-08-09 09:25:36,632 | main.views.pnl_ctrl | DEBUG | RX (crudo): '\r\n'
2025-08-09 09:25:36,633 | MainWindow | DEBUG | data RX: 

2025-08-09 09:25:36,866 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'HELLO\r\n'
2025-08-09 09:25:36,867 | MainWindow | DEBUG | data RX: HELLO

2025-08-09 09:25:36,872 | main.views.pnl_ctrl | DEBUG | cmd blok: ['HELLO']
2025-08-09 09:25:36,872 | main.views.pnl_ctrl | WARNING | Format invalid cmd: HELLO
2025-08-09 09:25:37,115 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'HELLO\r\n'
2025-08-09 09:25:37,116 | MainWindow | DEBUG | data RX: HELLO

2025-08-09 09:25:37,122 | main.views.pnl_ctrl | DEBUG | cmd blok: ['HELLO']
2025-08-09 09:25:37,122 | main.views.pnl_ctrl | WARNING | Format invalid cmd: HELLO
2025-08-09 09:25:37,897 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'MV:16-R\r\n'
2025-08-09 09:25:37,898 | MainWindow | DEBUG | data RX: MV:16-R

2025-08-09 09:25:37,902 | main.views.pnl_ctrl | DEBUG | cmd blok: ['MV:16-R']
2025-08-09 09:25:38,264 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'MV:512-F\r\n'
2025-08-09 09:25:38,265 | MainWindow | DEBUG | data RX: MV:512-F

2025-08-09 09:25:38,271 | main.views.pnl_ctrl | DEBUG | cmd blok: ['MV:512-F']
2025-08-09 09:25:38,544 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'MV:256-R\r\n'
2025-08-09 09:25:38,544 | MainWindow | DEBUG | data RX: MV:256-R

2025-08-09 09:25:38,547 | main.views.pnl_ctrl | DEBUG | cmd blok: ['MV:256-R']
2025-08-09 09:25:38,787 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'MV:256-R\r\n'
2025-08-09 09:25:38,788 | MainWindow | DEBUG | data RX: MV:256-R

2025-08-09 09:25:38,795 | main.views.pnl_ctrl | DEBUG | cmd blok: ['MV:256-R']
2025-08-09 09:25:39,106 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'LED-STATUS\r\n'
2025-08-09 09:25:39,107 | MainWindow | DEBUG | data RX: LED-STATUS

2025-08-09 09:25:39,118 | main.views.pnl_ctrl | DEBUG | cmd blok: ['LED-STATUS']
2025-08-09 09:25:39,118 | main.views.pnl_ctrl | WARNING | Format invalid cmd: LED-STATUS
2025-08-09 09:25:39,537 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'IR-STATUS\r\n'
2025-08-09 09:25:39,539 | MainWindow | DEBUG | data RX: IR-STATUS

2025-08-09 09:25:39,543 | main.views.pnl_ctrl | DEBUG | cmd blok: ['IR-STATUS']
2025-08-09 09:25:39,544 | main.views.pnl_ctrl | WARNING | Format invalid cmd: IR-STATUS
2025-08-09 09:25:39,958 | main.views.pnl_ctrl | DEBUG | RX (crudo): '\r\n'
2025-08-09 09:25:39,959 | MainWindow | DEBUG | data RX: 

2025-08-09 09:25:40,620 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'CALIBRATE\r\n'
2025-08-09 09:25:40,622 | MainWindow | DEBUG | data RX: CALIBRATE

2025-08-09 09:25:40,632 | main.views.pnl_ctrl | DEBUG | cmd blok: ['CALIBRATE']
2025-08-09 09:25:40,633 | main.views.pnl_ctrl | WARNING | Format invalid cmd: CALIBRATE
2025-08-09 09:25:41,120 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'STOP\r\n'
2025-08-09 09:25:41,122 | MainWindow | DEBUG | data RX: STOP

2025-08-09 09:25:41,133 | main.views.pnl_ctrl | DEBUG | cmd blok: ['STOP']
2025-08-09 09:25:41,134 | main.views.pnl_ctrl | WARNING | Format invalid cmd: STOP
2025-08-09 09:25:41,601 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'DISP:36\r\n'
2025-08-09 09:25:41,603 | MainWindow | DEBUG | data RX: DISP:36

2025-08-09 09:25:41,607 | main.views.pnl_ctrl | DEBUG | cmd blok: ['DISP:36']
2025-08-09 09:25:42,496 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'STOP\r\n'
2025-08-09 09:25:42,497 | MainWindow | DEBUG | data RX: STOP

2025-08-09 09:25:42,502 | main.views.pnl_ctrl | DEBUG | cmd blok: ['STOP']
2025-08-09 09:25:42,502 | main.views.pnl_ctrl | WARNING | Format invalid cmd: STOP
2025-08-09 09:25:43,196 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'CALIBRATE\r\n'
2025-08-09 09:25:43,197 | MainWindow | DEBUG | data RX: CALIBRATE

2025-08-09 09:25:43,203 | main.views.pnl_ctrl | DEBUG | cmd blok: ['CALIBRATE']
2025-08-09 09:25:43,203 | main.views.pnl_ctrl | WARNING | Format invalid cmd: CALIBRATE
2025-08-09 09:25:43,689 | main.views.pnl_ctrl | DEBUG | RX (crudo): '\r\n'
2025-08-09 09:25:43,689 | MainWindow | DEBUG | data RX: 

2025-08-09 09:25:43,942 | main.views.pnl_ctrl | DEBUG | RX (crudo): '\r\n'
2025-08-09 09:25:43,943 | MainWindow | DEBUG | data RX: 

2025-08-09 09:25:44,573 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'IR-STATUS\r\n'
2025-08-09 09:25:44,574 | MainWindow | DEBUG | data RX: IR-STATUS

2025-08-09 09:25:44,580 | main.views.pnl_ctrl | DEBUG | cmd blok: ['IR-STATUS']
2025-08-09 09:25:44,581 | main.views.pnl_ctrl | WARNING | Format invalid cmd: IR-STATUS
2025-08-09 09:25:45,106 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'LED-STATUS\r\n'
2025-08-09 09:25:45,107 | MainWindow | DEBUG | data RX: LED-STATUS

2025-08-09 09:25:45,113 | main.views.pnl_ctrl | DEBUG | cmd blok: ['LED-STATUS']
2025-08-09 09:25:45,114 | main.views.pnl_ctrl | WARNING | Format invalid cmd: LED-STATUS
2025-08-09 09:25:45,616 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'MV:512-F\r\n'
2025-08-09 09:25:45,617 | MainWindow | DEBUG | data RX: MV:512-F

2025-08-09 09:25:45,622 | main.views.pnl_ctrl | DEBUG | cmd blok: ['MV:512-F']
2025-08-09 09:25:45,945 | main.views.pnl_ctrl | DEBUG | RX (crudo): 'MV:512-F\r\n'
2025-08-09 09:25:45,946 | MainWindow | DEBUG | data RX: MV:512-F

2025-08-09 09:25:45,949 | main.views.pnl_ctrl | DEBUG | cmd blok: ['MV:512-F']
2025-08-09 10:38:46,506 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 10:38:46,712 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 10:38:46,804 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 10:40:52,194 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 10:40:52,643 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 10:40:52,761 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 10:57:41,248 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 10:57:41,518 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 10:57:41,686 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 11:01:14,759 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 11:01:15,018 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 11:01:15,115 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 11:01:41,108 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 11:01:41,427 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 11:01:41,509 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 11:02:44,365 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 11:02:44,648 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 11:02:44,779 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 11:21:24,313 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 11:21:24,906 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 11:21:24,996 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 12:40:16,946 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 12:40:17,241 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 12:40:17,282 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 12:41:43,946 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 12:41:44,068 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 12:41:44,106 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 12:41:52,593 | PanelControlView | INFO | Programa iniciado a las 12:41:52
2025-08-09 12:41:52,613 | PanelControlView | DEBUG | RX (crudo): b'ESP-ROM:esp32s3-20210327\r\nL01:0\r\nL02:0\r\nLED-STATUS\nL01:0,L02:0\r\n'
2025-08-09 12:44:52,695 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 12:44:52,817 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 12:44:52,854 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 12:45:18,531 | PanelControlView | INFO | Programa iniciado a las 12:45:18
2025-08-09 12:45:18,543 | PanelControlView | DEBUG | RX: ESP-ROM:esp32s3-20210327
L01:0
L02:0
LED-STATUS
L01:0,L02:0

2025-08-09 12:45:25,644 | PanelControlView | INFO | Programa detenido a las 12:45:25
2025-08-09 12:45:26,377 | PanelControlView | INFO | Programa iniciado a las 12:45:26
2025-08-09 12:45:26,383 | PanelControlView | DEBUG | RX: LED-STATUS
L01:0,L02:0

2025-08-09 12:45:27,523 | PanelControlView | INFO | Programa detenido a las 12:45:27
2025-08-09 12:45:28,155 | PanelControlView | INFO | Programa iniciado a las 12:45:28
2025-08-09 12:45:28,161 | PanelControlView | DEBUG | RX: LED-STATUS

2025-08-09 12:45:28,162 | PanelControlView | DEBUG | RX: L01:0,L02:0

2025-08-09 12:45:36,690 | PanelControlView | INFO | Programa detenido a las 12:45:36
2025-08-09 12:45:37,569 | PanelControlView | INFO | Programa iniciado a las 12:45:37
2025-08-09 12:45:37,573 | PanelControlView | DEBUG | RX: LED-STATUS
L01:0,L02:0

2025-08-09 12:45:48,448 | PanelControlView | INFO | Programa detenido a las 12:45:48
2025-08-09 12:45:49,350 | PanelControlView | INFO | Programa iniciado a las 12:45:49
2025-08-09 12:45:49,356 | PanelControlView | DEBUG | RX: LED-STATUS
L01:0,L02:0

2025-08-09 12:45:59,788 | PanelControlView | INFO | Programa detenido a las 12:45:59
2025-08-09 12:46:00,824 | PanelControlView | INFO | Programa iniciado a las 12:46:00
2025-08-09 12:46:00,829 | PanelControlView | DEBUG | RX: LED-STATUS
L01:0,L02:0

2025-08-09 12:46:01,373 | PanelControlView | INFO | Programa detenido a las 12:46:01
2025-08-09 12:46:01,871 | PanelControlView | INFO | Programa iniciado a las 12:46:01
2025-08-09 12:46:01,877 | PanelControlView | DEBUG | RX: LED-STATUS
L01:0,L02:0

2025-08-09 12:46:02,419 | PanelControlView | INFO | Programa detenido a las 12:46:02
2025-08-09 12:46:02,906 | PanelControlView | INFO | Programa iniciado a las 12:46:02
2025-08-09 12:46:02,913 | PanelControlView | DEBUG | RX: LED-STATUS
L01:0,L02:0

2025-08-09 12:46:03,353 | PanelControlView | INFO | Programa detenido a las 12:46:03
2025-08-09 12:46:03,828 | PanelControlView | INFO | Programa iniciado a las 12:46:03
2025-08-09 12:46:03,835 | PanelControlView | DEBUG | RX: LED-STATUS
L01:0,L02:0

2025-08-09 12:46:04,253 | PanelControlView | INFO | Programa detenido a las 12:46:04
2025-08-09 12:46:04,681 | PanelControlView | INFO | Programa iniciado a las 12:46:04
2025-08-09 12:46:04,684 | PanelControlView | DEBUG | RX: LED-STATUS

2025-08-09 12:46:04,685 | PanelControlView | DEBUG | RX: L01:0,L02:0

2025-08-09 12:46:05,108 | PanelControlView | INFO | Programa detenido a las 12:46:05
2025-08-09 12:46:05,528 | PanelControlView | INFO | Programa iniciado a las 12:46:05
2025-08-09 12:46:05,532 | PanelControlView | DEBUG | RX: LED-STATUS
L01:0,L02:0

2025-08-09 12:46:06,043 | PanelControlView | INFO | Programa detenido a las 12:46:06
2025-08-09 12:46:06,537 | PanelControlView | INFO | Programa iniciado a las 12:46:06
2025-08-09 12:46:06,541 | PanelControlView | DEBUG | RX: LED-STATUS
L01:0,L02:0

2025-08-09 12:46:07,032 | PanelControlView | INFO | Programa detenido a las 12:46:07
2025-08-09 12:46:07,493 | PanelControlView | INFO | Programa iniciado a las 12:46:07
2025-08-09 12:46:07,497 | PanelControlView | DEBUG | RX: LED-STATUS
L01:0,L02:0

2025-08-09 12:46:07,943 | PanelControlView | INFO | Programa detenido a las 12:46:07
2025-08-09 12:46:08,371 | PanelControlView | INFO | Programa iniciado a las 12:46:08
2025-08-09 12:46:08,375 | PanelControlView | DEBUG | RX: LED-STATUS
L01:0,L02:0

2025-08-09 12:46:08,764 | PanelControlView | INFO | Programa detenido a las 12:46:08
2025-08-09 12:46:09,227 | PanelControlView | INFO | Programa iniciado a las 12:46:09
2025-08-09 12:46:09,230 | PanelControlView | DEBUG | RX: LED-STATUS
L01:0,L02:0

2025-08-09 12:46:09,710 | PanelControlView | INFO | Programa detenido a las 12:46:09
2025-08-09 12:46:10,240 | PanelControlView | INFO | Programa iniciado a las 12:46:10
2025-08-09 12:46:10,244 | PanelControlView | DEBUG | RX: LED-STATUS
L01:0,L02:0

2025-08-09 14:45:58,917 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 14:45:59,650 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 14:45:59,771 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 14:46:26,639 | PanelControlView | INFO | Programa iniciado a las 14:46:26
2025-08-09 14:46:26,683 | PanelControlView | DEBUG | RX (crudo): b'L02:0\r\nLED-STATUS\nL01:0,L02:0\r\n'
2025-08-09 14:46:37,168 | PanelControlView | INFO | Programa detenido a las 14:46:37
2025-08-09 14:46:38,261 | PanelControlView | INFO | Programa iniciado a las 14:46:38
2025-08-09 14:46:38,273 | PanelControlView | DEBUG | RX (crudo): b'LED-STATUS\nL01:0,L02:0\r\n'
2025-08-09 14:57:13,336 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 14:57:13,563 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 14:57:13,655 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 14:57:41,900 | PanelControlView | INFO | Programa iniciado a las 14:57:41
2025-08-09 14:57:41,926 | PanelControlView | DEBUG | RX COM53-> ESP-ROM:esp32s3-20210327
L01:0
L02:0
LED-STATUS
L01:0,L02:0
2025-08-09 14:57:41,928 | PanelControlView | DEBUG | Procesando: ESP-ROM:esp32s3-20210327
2025-08-09 14:57:41,928 | PanelControlView | DEBUG | Procesando: L01:0
2025-08-09 14:57:41,929 | PanelControlView | DEBUG | Procesando: L02:0
2025-08-09 14:57:41,929 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 14:57:41,930 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 14:58:58,725 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 14:58:58,985 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 14:58:59,059 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 14:59:03,417 | PanelControlView | INFO | Programa iniciado a las 14:59:03
2025-08-09 15:00:32,765 | InicioView | INFO | Vista de inicio configurada correctamente
2025-08-09 15:00:33,027 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-08-09 15:00:33,105 | ReporteView | INFO | Vista de inicio configurada correctamente
2025-08-09 15:00:37,660 | PanelControlView | INFO | Programa iniciado a las 15:00:37
2025-08-09 15:00:37,682 | PanelControlView | DEBUG | RX COM53-> b'ESP-ROM:esp32s3-20210327\r\nL01:0\r\nL02:0\r\nLED-STATUS\nL01:0,L02:0'
2025-08-09 15:00:37,683 | PanelControlView | DEBUG | Procesando: ESP-ROM:esp32s3-20210327
2025-08-09 15:00:37,683 | PanelControlView | DEBUG | Procesando: L01:0
2025-08-09 15:00:37,684 | PanelControlView | DEBUG | Procesando: L02:0
2025-08-09 15:00:37,684 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:00:37,685 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:00:59,630 | PanelControlView | INFO | Programa detenido a las 15:00:59
2025-08-09 15:01:00,567 | PanelControlView | INFO | Programa iniciado a las 15:01:00
2025-08-09 15:01:00,574 | PanelControlView | DEBUG | RX COM53-> b'ESP-ROM:esp32s3-20210327\r\nL01:0\r\nL02:0\r\nLED-STATUS\nL01:0,L02:0'
2025-08-09 15:01:00,574 | PanelControlView | DEBUG | Procesando: ESP-ROM:esp32s3-20210327
2025-08-09 15:01:00,575 | PanelControlView | DEBUG | Procesando: L01:0
2025-08-09 15:01:00,575 | PanelControlView | DEBUG | Procesando: L02:0
2025-08-09 15:01:00,576 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:01:00,576 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:01:05,470 | PanelControlView | INFO | Programa detenido a las 15:01:05
2025-08-09 15:01:06,202 | PanelControlView | INFO | Programa iniciado a las 15:01:06
2025-08-09 15:01:06,209 | PanelControlView | DEBUG | RX COM53-> b'LED-STATUS\nL01:0,L02:0'
2025-08-09 15:01:06,209 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:01:06,210 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:01:12,490 | PanelControlView | INFO | Programa detenido a las 15:01:12
2025-08-09 15:01:13,211 | PanelControlView | INFO | Programa iniciado a las 15:01:13
2025-08-09 15:01:13,217 | PanelControlView | DEBUG | RX COM53-> b'LED-STATUS\nL01:0,L02:0'
2025-08-09 15:01:13,218 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:01:13,218 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:01:14,481 | PanelControlView | INFO | Programa detenido a las 15:01:14
2025-08-09 15:01:15,405 | PanelControlView | INFO | Programa iniciado a las 15:01:15
2025-08-09 15:01:15,412 | PanelControlView | DEBUG | RX COM53-> b'LED-STATUS\nL01:0,L02:0'
2025-08-09 15:01:15,413 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:01:15,413 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:01:16,359 | PanelControlView | INFO | Programa detenido a las 15:01:16
2025-08-09 15:01:17,171 | PanelControlView | INFO | Programa iniciado a las 15:01:17
2025-08-09 15:01:17,179 | PanelControlView | DEBUG | RX COM53-> b'LED-STATUS\nL01:0,L02:0'
2025-08-09 15:01:17,179 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:01:17,180 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:01:18,012 | PanelControlView | INFO | Programa detenido a las 15:01:18
2025-08-09 15:01:18,678 | PanelControlView | INFO | Programa iniciado a las 15:01:18
2025-08-09 15:01:18,685 | PanelControlView | DEBUG | RX COM53-> b'LED-STATUS\nL01:0,L02:0'
2025-08-09 15:01:18,686 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:01:18,686 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:01:19,295 | PanelControlView | INFO | Programa detenido a las 15:01:19
2025-08-09 15:01:19,882 | PanelControlView | INFO | Programa iniciado a las 15:01:19
2025-08-09 15:01:19,889 | PanelControlView | DEBUG | RX COM53-> b'LED-STATUS\nL01:0,L02:0'
2025-08-09 15:01:19,890 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:01:19,890 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:01:20,533 | PanelControlView | INFO | Programa detenido a las 15:01:20
2025-08-09 15:01:21,007 | PanelControlView | INFO | Programa iniciado a las 15:01:21
2025-08-09 15:01:21,014 | PanelControlView | DEBUG | RX COM53-> b'LED-STATUS\nL01:0,L02:0'
2025-08-09 15:01:21,014 | PanelControlView | DEBUG | Procesando: LED-STATUS
2025-08-09 15:01:21,015 | PanelControlView | DEBUG | Procesando: L01:0,L02:0
2025-08-09 15:01:21,512 | PanelControlView | INFO | Programa detenido a las 15:01:21
